datetime,date,vt_symbol,product_vt_symbol,position_direction,direction,offset,reason,volume,price,old_stop,new_stop,old_stop_distance,new_stop_distance,old_stop_distance_pct,new_stop_distance_pct,signal_low,signal_close,stop_loss_pct,old_case,contract_vt_symbol,signal,entry_context,selected_volume_before,selected_volume_after,reduced_volume,estimated_equity,reserved_margin_before,margin_per_contract,broker_margin_multiplier,cap_ratio,max_affordable_volume,projected_broker10_margin_to_equity_before,projected_broker10_margin_to_equity_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
2020-04-17,2020-04-17,au2006.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,372.18,364.7364,369.08,7.4436000000000035,3.1000000000000227,0.02000000000000001,0.008329303025417869,369.08,372.18,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-04-24,2020-04-24,AP010.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8663.0,8256.0,8489.74,407.0,173.26000000000022,0.04698141521412905,0.020000000000000025,8256.0,8663.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-04-24,2020-04-24,au2006.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,382.78,375.1244,379.3,7.655599999999993,3.4799999999999613,0.019999999999999983,0.009091384084852818,379.3,382.78,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-04-28 00:00:00+08:00,2020-04-28,au2006.SHFE,au.SHFE,long,空,Close,long_prev2day_stop,1,377.1,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-11,2020-05-11,CF009.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,11620.0,11387.6,11565.0,232.39999999999964,55.0,0.01999999999999997,0.004733218588640275,11565.0,11620.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-11,2020-05-11,rb2010.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3452.0,3382.96,3432.0,69.03999999999996,20.0,0.01999999999999999,0.005793742757821553,3432.0,3452.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-12,2020-05-12,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3333.0,3266.34,3315.0,66.65999999999985,18.0,0.019999999999999955,0.0054005400540054005,3315.0,3333.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-12 00:00:00+08:00,2020-05-12,CF009.CZCE,CF.CZCE,long,空,Close,long_base_stop,10,11535.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-15,2020-05-15,OI009.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6806.0,6669.88,6770.0,136.1199999999999,36.0,0.019999999999999983,0.005289450484866294,6770.0,6806.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-18,2020-05-18,FG009.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1369.0,1341.62,1344.0,27.38000000000011,25.0,0.02000000000000008,0.018261504747991233,1344.0,1369.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-21 00:00:00+08:00,2020-05-21,sp2009.SHFE,sp.SHFE,short,多,Close,short_prev2day_stop,15,4446.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-22 00:00:00+08:00,2020-05-22,OI009.CZCE,OI.CZCE,long,空,Close,long_prev2day_stop,8,6755.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-05-28,2020-05-28,jm2009.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1159.0,1135.82,1153.5,23.180000000000064,5.5,0.020000000000000056,0.004745470232959448,1153.5,1159.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-01,2020-06-01,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3549.0,3478.02,3525.0,70.98000000000002,24.0,0.020000000000000004,0.006762468300929839,3525.0,3549.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-02,2020-06-02,cu2007.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,44560.0,43668.799999999996,44210.0,891.2000000000044,350.0,0.020000000000000098,0.007854578096947935,44210.0,44560.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-02,2020-06-02,rb2010.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3634.0,3561.3199999999997,3568.0,72.68000000000029,66.0,0.02000000000000008,0.018161805173362685,3568.0,3634.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-05,2020-06-05,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10645.0,10290.0,10432.1,355.0,212.89999999999964,0.03334899013621419,0.019999999999999966,10290.0,10645.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-15 00:00:00+08:00,2020-06-15,jm2009.DCE,jm.DCE,long,空,Close,long_prev2day_stop,5,1162.5,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-19,2020-06-19,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3659.0,3585.8199999999997,3620.0,73.18000000000029,39.0,0.02000000000000008,0.01065864990434545,3620.0,3659.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-23,2020-06-23,au2012.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,396.96,389.02079999999995,396.0,7.939200000000028,0.9599999999999795,0.020000000000000073,0.0024183796856105896,396.0,396.96,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-23 00:00:00+08:00,2020-06-23,hc2010.SHFE,hc.SHFE,long,空,Close,long_prev2day_stop,19,3603.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-30 00:00:00+08:00,2020-06-30,cu2007.SHFE,cu.SHFE,long,空,Close,rollover_close,1,48940.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-06-30,2020-06-30,cu2008.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,48790.0,47814.2,48270.0,975.8000000000029,520.0,0.02000000000000006,0.010657921705267474,48270.0,48790.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-01,2020-07-01,MA009.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1755.0,1719.8999999999999,1738.0,35.100000000000136,17.0,0.020000000000000077,0.009686609686609686,1738.0,1755.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-02,2020-07-02,FG009.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1497.0,1467.06,1484.0,29.940000000000055,13.0,0.020000000000000035,0.008684034736138945,1484.0,1497.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-02 00:00:00+08:00,2020-07-02,au2012.SHFE,au.SHFE,long,空,Close,long_prev2day_stop,1,399.06,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-02 00:00:00+08:00,2020-07-02,sp2009.SHFE,sp.SHFE,short,多,Close,short_prev2day_stop,16,4418.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-08,2020-07-08,OI009.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,7703.0,7548.94,7611.0,154.0600000000004,92.0,0.020000000000000052,0.011943398675840582,7611.0,7703.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-09,2020-07-09,CF009.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12110.0,11867.8,11925.0,242.20000000000073,185.0,0.02000000000000006,0.0152766308835673,11925.0,12110.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-09,2020-07-09,jm2009.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1218.0,1193.6399999999999,1196.5,24.360000000000127,21.5,0.020000000000000104,0.017651888341543513,1196.5,1218.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-09,2020-07-09,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10690.0,10476.199999999999,10640.0,213.8000000000011,50.0,0.0200000000000001,0.004677268475210477,10640.0,10690.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-22,2020-07-22,au2012.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,414.22,405.9356,406.38,8.284400000000005,7.840000000000032,0.02000000000000001,0.018927140167061058,406.38,414.22,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-23,2020-07-23,CF009.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12070.0,11828.6,12030.0,241.39999999999964,40.0,0.01999999999999997,0.0033140016570008283,12030.0,12070.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-23,2020-07-23,ru2009.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,10615.0,10402.699999999999,10530.0,212.3000000000011,85.0,0.020000000000000104,0.00800753650494583,10530.0,10615.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-23 00:00:00+08:00,2020-07-23,CF009.CZCE,CF.CZCE,long,空,Close,forced_margin_deleverage,7,12070.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-24,2020-07-24,sp2009.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4480.0,4390.4,4458.0,89.60000000000036,22.0,0.02000000000000008,0.004910714285714286,4458.0,4480.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-24 00:00:00+08:00,2020-07-24,CF009.CZCE,CF.CZCE,long,空,Close,long_base_stop,2,12010.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-31,2020-07-31,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3848.0,3766.0,3771.04,82.0,76.96000000000004,0.02130977130977131,0.02000000000000001,3766.0,3848.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-07-31 00:00:00+08:00,2020-07-31,SM009.CZCE,SM.CZCE,short,多,Close,short_prev2day_stop,7,6264.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-03,2020-08-03,rb2010.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3836.0,3759.2799999999997,3762.0,76.72000000000025,74.0,0.020000000000000066,0.01929092805005214,3762.0,3836.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-03 00:00:00+08:00,2020-08-03,SA009.CZCE,SA.CZCE,short,多,Close,short_prev2day_stop,16,1376.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-10 00:00:00+08:00,2020-08-10,hc2010.SHFE,hc.SHFE,long,空,Close,long_prev2day_stop,6,3894.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-11 00:00:00+08:00,2020-08-11,rb2010.SHFE,rb.SHFE,long,空,Close,long_prev2day_stop,1,3795.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-12 00:00:00+08:00,2020-08-12,ru2009.SHFE,ru.SHFE,long,空,Close,rollover_close,4,10995.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-12,2020-08-12,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12315.0,12068.699999999999,12150.0,246.3000000000011,165.0,0.020000000000000087,0.013398294762484775,12150.0,12315.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-14,2020-08-14,sp2012.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4572.0,4480.5599999999995,4554.0,91.44000000000051,18.0,0.02000000000000011,0.003937007874015748,4554.0,4572.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-19 00:00:00+08:00,2020-08-19,sp2012.SHFE,sp.SHFE,long,空,Close,long_base_stop,17,4552.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-21,2020-08-21,sp2012.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4626.0,4533.48,4540.0,92.52000000000044,86.0,0.020000000000000094,0.018590575010808474,4540.0,4626.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-24,2020-08-24,CF101.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12945.0,12686.1,12840.0,258.89999999999964,105.0,0.019999999999999973,0.008111239860950173,12840.0,12945.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-24,2020-08-24,fu2101.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1966.0,1926.68,1934.0,39.319999999999936,32.0,0.01999999999999997,0.01627670396744659,1934.0,1966.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-08-26,2020-08-26,cu2010.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,51440.0,50411.2,51020.0,1028.800000000003,420.0,0.020000000000000056,0.008164852255054433,51020.0,51440.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-01,2020-09-01,hc2010.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4037.0,3956.2599999999998,4011.0,80.74000000000024,26.0,0.02000000000000006,0.006440426058954669,4011.0,4037.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-03,2020-09-03,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2027.0,1986.46,2022.0,40.539999999999964,5.0,0.019999999999999983,0.00246669955599408,2022.0,2027.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-03,2020-09-03,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3790.0,3714.2,3776.0,75.80000000000018,14.0,0.02000000000000005,0.0036939313984168864,3776.0,3790.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-03 00:00:00+08:00,2020-09-03,CF101.CZCE,CF.CZCE,long,空,Close,long_prev2day_stop,10,13025.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-04 00:00:00+08:00,2020-09-04,hc2010.SHFE,hc.SHFE,long,空,Close,long_prev2day_stop,14,4016.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-07,2020-09-07,SM101.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6438.0,6309.24,6430.0,128.76000000000022,8.0,0.020000000000000035,0.0012426219322771047,6430.0,6438.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-16,2020-09-16,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2084.0,2042.32,2067.0,41.680000000000064,17.0,0.02000000000000003,0.008157389635316698,2067.0,2084.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-28,2020-09-28,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12675.0,12421.5,12585.0,253.5,90.0,0.02,0.007100591715976331,12585.0,12675.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-09-30 00:00:00+08:00,2020-09-30,ru2101.SHFE,ru.SHFE,long,空,Close,long_prev2day_stop,5,12350.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-09,2020-10-09,jm2101.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1321.0,1277.0,1294.58,44.0,26.420000000000073,0.033308099924299776,0.020000000000000056,1277.0,1321.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-09 00:00:00+08:00,2020-10-09,CF101.CZCE,CF.CZCE,short,多,Close,short_prev2day_stop,10,13295.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-13,2020-10-13,AP101.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8229.0,8036.0,8064.42,193.0,164.57999999999993,0.023453639567383642,0.01999999999999999,8036.0,8229.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-14,2020-10-14,CF101.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14320.0,14020.0,14033.6,300.0,286.39999999999964,0.02094972067039106,0.019999999999999976,14020.0,14320.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-14,2020-10-14,ru2101.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,13360.0,13092.8,13200.0,267.2000000000007,160.0,0.020000000000000056,0.011976047904191617,13200.0,13360.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-22,2020-10-22,MA101.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2088.0,2046.24,2074.0,41.75999999999999,14.0,0.019999999999999997,0.006704980842911878,2074.0,2088.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-10-26,2020-10-26,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9260.0,9074.8,9089.0,185.20000000000073,171.0,0.02000000000000008,0.018466522678185746,9089.0,9260.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-11-04,2020-11-04,rb2101.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3753.0,3677.94,3711.0,75.05999999999995,42.0,0.019999999999999987,0.011191047162270184,3711.0,3753.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-11-09 00:00:00+08:00,2020-11-09,OI101.CZCE,OI.CZCE,long,空,Close,long_prev2day_stop,2,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-11-16,2020-11-16,cu2012.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,53640.0,52110.0,52567.2,1530.0,1072.800000000003,0.028523489932885907,0.020000000000000056,52110.0,53640.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
2020-11-17,2020-11-17,OI101.CZCE,OI.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9839.0,9640.0,9642.22,199.0,196.78000000000065,0.020225632686248603,0.020000000000000066,9640.0,9839.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,C
